,Date,User,Tweet
2483,2022-04-11 20:56:52+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Landed in Van Nuys, California, US. Apx. flt. time 3 Hours : 15 Mins. https://t.co/oIUUiONueY"
2484,2022-04-11 18:43:02+00:00,CelebJets,"Kenny Chesney's Jet 259 mile (225 NM) flight from GMU to BNA
 ~ 285 gallons (1,079 liters). 
~ 1,911 pds (867 kg) of jet fuel used. 
~ $1,737 cost of fuel. 
~ 3 tons of CO2 emissions."
2485,2022-04-11 18:43:01+00:00,CelebJets,"Kenny Chesney's Jet Landed in Nashville, Tennessee, US. Apx. flt. time 49 Mins. https://t.co/q8Lh4EdjmS"
2486,2022-04-11 17:53:43+00:00,CelebJets,"Kenny Chesney's Jet Took off from Greenville, South Carolina, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~39m. https://t.co/HWvFDx6itF"
2487,2022-04-11 17:41:21+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Took off near Houston, Texas, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~2h56m. https://t.co/NM465MeTV6"
2488,2022-04-11 16:09:40+00:00,CelebJets,"Kenny Chesney's Jet 259 mile (225 NM) flight from BNA to GMU
 ~ 234 gallons (886 liters). 
~ 1,568 pds (711 kg) of jet fuel used. 
~ $1,425 cost of fuel. 
~ 2 tons of CO2 emissions."
2489,2022-04-11 16:09:39+00:00,CelebJets,"Kenny Chesney's Jet Landed in Greenville, South Carolina, US. Apx. flt. time 40 Mins. https://t.co/lKlEKmLIYt"
2490,2022-04-11 15:29:15+00:00,CelebJets,"Kenny Chesney's Jet Took off from Nashville, Tennessee, US. Going to Greenville, South Carolina, US (GMU, Greenville Downtown Airport) arriving in ~41m. https://t.co/9ALBTvQz8p"
2491,2022-04-11 14:04:02+00:00,CelebJets,"Jack Nicklaus's Jet  ~ 197 gallons (745 liters). 
~ 1,319 pds (598 kg) of jet fuel used. 
~ $1,198 cost of fuel. 
~ 2 tons of CO2 emissions."
2492,2022-04-11 14:04:01+00:00,CelebJets,"Jack Nicklaus's Jet Landed near Bullocks Harbour, Berry Islands, BS. Apx. flt. time 26 Mins. https://t.co/zWbeeXffHd"
2493,2022-04-11 13:32:09+00:00,CelebJets,"Jack Nicklaus's Jet Took off near West Palm Beach, Florida, US. https://t.co/GH9el6iiPe"
2494,2022-04-11 00:29:29+00:00,CelebJets,"Taylor Swift's F900 280 mile (243 NM) flight from SUS to BNA
 ~ 242 gallons (917 liters). 
~ 1,623 pds (736 kg) of jet fuel used. 
~ $1,473 cost of fuel. 
~ 3 tons of CO2 emissions."
2495,2022-04-11 00:29:28+00:00,CelebJets,"Taylor Swift's F900 Landed in Nashville, Tennessee, US. Apx. flt. time 41 Mins. https://t.co/Xv4rMYbyfc"
2496,2022-04-10 23:47:36+00:00,CelebJets,"Taylor Swift's F900 Took off near St Louis, Missouri, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~42m. https://t.co/bET6irGfy4"
2497,2022-04-10 23:29:26+00:00,CelebJets,"Taylor Swift's F900 1,143 mile (993 NM) flight from SLC to SUS
 ~ 721 gallons (2,729 liters). 
~ 4,832 pds (2,192 kg) of jet fuel used. 
~ $4,383 cost of fuel. 
~ 8 tons of CO2 emissions."
2498,2022-04-10 23:29:25+00:00,CelebJets,"Taylor Swift's F900 Landed near St Louis, Missouri, US. Apx. flt. time 2 Hours : 4 Mins. https://t.co/pc5ab6v3xd"
2499,2022-04-10 21:19:26+00:00,CelebJets,"Taylor Swift's F900 Took off from Salt Lake City, Utah, US. Going to St Louis, Missouri, US (SUS, Spirit of St Louis Airport) arriving in ~2h05m. https://t.co/ae4ZJUibHy"
2500,2022-04-10 21:13:53+00:00,CelebJets,"Tiger Wood's Jet 439 mile (381 NM) flight from AGS to SUA
 ~ 429 gallons (1,625 liters). 
~ 2,878 pds (1,305 kg) of jet fuel used. 
~ $2,611 cost of fuel. 
~ 5 tons of CO2 emissions."
2501,2022-04-10 21:13:52+00:00,CelebJets,"Tiger Wood's Jet Landed in Stuart, Florida, US. Apx. flt. time 57 Mins. https://t.co/5Y61IOgd1y"
2502,2022-04-10 20:52:25+00:00,CelebJets,"Taylor Swift's F900 573 mile (498 NM) flight from BUR to SLC
 ~ 482 gallons (1,824 liters). 
~ 3,230 pds (1,465 kg) of jet fuel used. 
~ $2,930 cost of fuel. 
~ 5 tons of CO2 emissions."
2503,2022-04-10 20:52:24+00:00,CelebJets,"Taylor Swift's F900 Landed in Salt Lake City, Utah, US. Apx. flt. time 1 Hour : 23 Mins. https://t.co/8NOSOLyW8n"
2504,2022-04-10 20:16:16+00:00,CelebJets,"Tiger Wood's Jet Took off near Augusta, Georgia, US. Going to Stuart, Florida, US (SUA, Witham Field) arriving in ~54m. https://t.co/viMIO1nmYy"
2505,2022-04-10 19:29:06+00:00,CelebJets,"Taylor Swift's F900 Took off from Burbank, California, US. Going to Salt Lake City, Utah, US (SLC, Salt Lake City International Airport) arriving in ~1h25m. https://t.co/Fo7RoN3xQB"
2506,2022-04-10 13:39:57+00:00,CelebJets,"Mark Wahlberg's Jet 5,442 mile (4,729 NM) flight from VNY to FAB
 ~ 4,930 gallons (18,661 liters). 
~ 33,039 pds (14,986 kg) of jet fuel used. 
~ $29,973 cost of fuel. 
~ 52 tons of CO2 emissions."
2507,2022-04-10 13:39:56+00:00,CelebJets,"Mark Wahlberg's Jet Landed in Farnborough, England, GB. Apx. flt. time 9 Hours : 51 Mins. https://t.co/VaS0N5LG9Z"
2508,2022-04-10 13:38:02+00:00,CelebJets,"Tiger Wood's Jet 474 mile (412 NM) flight from PBI to AGS
 ~ 530 gallons (2,005 liters). 
~ 3,551 pds (1,611 kg) of jet fuel used. 
~ $3,221 cost of fuel. 
~ 6 tons of CO2 emissions."
2509,2022-04-10 13:38:01+00:00,CelebJets,"Tiger Wood's Jet Landed near Augusta, Georgia, US. Apx. flt. time 1 Hour : 11 Mins. https://t.co/T9RWm3xmNu"
2510,2022-04-10 12:21:49+00:00,CelebJets,"Tiger Wood's Jet Took off near West Palm Beach, Florida, US. https://t.co/uoTs8EhVAk"
2511,2022-04-10 03:48:21+00:00,CelebJets,"Mark Wahlberg's Jet Took off from Van Nuys, California, US. https://t.co/jwK2o48Pv8"
2512,2022-04-09 20:56:11+00:00,CelebJets,"Tiger Wood's Jet 35 mile (31 NM) flight from SUA to PBI
 ~ 129 gallons (490 liters). 
~ 868 pds (394 kg) of jet fuel used. 
~ $787 cost of fuel. 
~ 1 tons of CO2 emissions."
2513,2022-04-09 20:56:10+00:00,CelebJets,"Tiger Wood's Jet Landed in West Palm Beach, Florida, US. Apx. flt. time 17 Mins. https://t.co/gJmskuBaxI"
2514,2022-04-09 20:38:48+00:00,CelebJets,"Tiger Wood's Jet Took off near Stuart, Florida, US. Going to West Palm Beach, Florida, US (PBI, Palm Beach International Airport) arriving in ~5m. https://t.co/UX0aaJM3VF"
2515,2022-04-09 16:42:33+00:00,CelebJets,"Jack Nicklaus's Jet  ~ 568 gallons (2,150 liters). 
~ 3,807 pds (1,727 kg) of jet fuel used. 
~ $3,454 cost of fuel. 
~ 6 tons of CO2 emissions."
2516,2022-04-09 16:42:31+00:00,CelebJets,"Jack Nicklaus's Jet Landed near West Palm Beach, Florida, US. Apx. flt. time 1 Hour : 16 Mins. https://t.co/u3nQx3tAED"
2517,2022-04-09 15:21:09+00:00,CelebJets,"Jack Nicklaus's Jet Took off near Augusta, Georgia, US. https://t.co/rGr9E4BOph"
2518,2022-04-09 10:31:48+00:00,CelebJets,"Blake Shelton's Jet 45 mile (39 NM) flight from ADM to PNX
 ~ 102 gallons (387 liters). 
~ 686 pds (311 kg) of jet fuel used. 
~ $622 cost of fuel. 
~ 1 tons of CO2 emissions."
2519,2022-04-09 10:31:46+00:00,CelebJets,"Blake Shelton's Jet Landed in Sherman/Denison, Texas, US. Apx. flt. time 12 Mins. https://t.co/wmoijYNcRs"
2520,2022-04-09 10:18:57+00:00,CelebJets,"Blake Shelton's Jet Took off from Ardmore, Oklahoma, US. Going to Sherman/Denison, Texas, US (PNX, North Texas Regional Airport/Perrin Field) arriving in ~5m. https://t.co/yDuPbqtanX"
2521,2022-04-09 09:16:33+00:00,CelebJets,"Blake Shelton's Jet 835 mile (726 NM) flight from  to ADM
 ~ 810 gallons (3,068 liters). 
~ 5,431 pds (2,464 kg) of jet fuel used. 
~ $4,927 cost of fuel. 
~ 9 tons of CO2 emissions."
2522,2022-04-09 09:16:32+00:00,CelebJets,"Blake Shelton's Jet Landed in Ardmore, Oklahoma, US. Apx. flt. time 1 Hour : 41 Mins. https://t.co/Q0s33DS51h"
2523,2022-04-09 07:35:01+00:00,CelebJets,"Blake Shelton's Jet Took off from Coolidge, Arizona, US. https://t.co/RLVpLYoNSi"
2524,2022-04-09 04:11:10+00:00,CelebJets,"Mark Wahlberg's Jet 377 mile (327 NM) flight from PHX to VNY
 ~ 485 gallons (1,835 liters). 
~ 3,249 pds (1,474 kg) of jet fuel used. 
~ $2,948 cost of fuel. 
~ 5 tons of CO2 emissions."
2525,2022-04-09 04:11:08+00:00,CelebJets,"Mark Wahlberg's Jet Landed in Van Nuys, California, US. Apx. flt. time 58 Mins. https://t.co/1QNxSwH00E"
2526,2022-04-09 03:12:56+00:00,CelebJets,"Mark Wahlberg's Jet Took off from Phoenix, Arizona, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~54m. https://t.co/1U8mudhTJT"
2527,2022-04-09 02:54:06+00:00,CelebJets,"Blake Shelton's Jet Landed in Coolidge, Arizona, US. https://t.co/xmsCFuW3Kj"
2528,2022-04-09 02:52:14+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in Teterboro, New Jersey, US. https://t.co/RsqbVFjI2F"
2529,2022-04-09 01:55:37+00:00,CelebJets,"Blake Shelton's Jet Took off from Van Nuys, California, US. https://t.co/EjgzXfKueF"
2530,2022-04-09 01:33:16+00:00,CelebJets,"Dan Bilzerian's Jet 109 mile (95 NM) flight from OPF to FPR
 ~ 264 gallons (1,001 liters). 
~ 1,772 pds (804 kg) of jet fuel used. 
~ $1,607 cost of fuel. 
~ 3 tons of CO2 emissions."
2531,2022-04-09 01:33:14+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Fort Pierce, Florida, US. Apx. flt. time 33 Mins. https://t.co/1Za7jws1Ag"
2532,2022-04-09 01:00:09+00:00,CelebJets,"Dan Bilzerian's Jet Took off near Miami, Florida, US. Going to Fort Pierce, Florida, US (FPR, St Lucie County International Airport) arriving in ~22m. https://t.co/m8JesoR2O4"
2533,2022-04-08 23:49:30+00:00,CelebJets,"Dan Bilzerian's Jet 1,135 mile (987 NM) flight from AFW to OPF
 ~ 1,050 gallons (3,973 liters). 
~ 7,034 pds (3,191 kg) of jet fuel used. 
~ $6,381 cost of fuel. 
~ 11 tons of CO2 emissions."
2534,2022-04-08 23:49:29+00:00,CelebJets,"Dan Bilzerian's Jet Landed near Miami, Florida, US. Apx. flt. time 2 Hours : 11 Mins. https://t.co/e1KICGYlHI"
2535,2022-04-08 21:32:49+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Fort Worth, Texas, US. https://t.co/lpdshWg3HW"
2536,2022-04-08 20:21:39+00:00,CelebJets,"Taylor Swift's F900 Landed in Burbank, California, US. https://t.co/wau13ecmw2"
2537,2022-04-08 18:51:46+00:00,CelebJets,"Taylor Swift's F900 Took off from Salt Lake City, Utah, US. Going to Burbank, California, US (BUR, Bob Hope Airport) arriving in ~1h36m. https://t.co/azpki3PG5f"
2538,2022-04-08 18:34:18+00:00,CelebJets,"Puma/Jay-Z's Jet Took off from Nuremberg, Bavaria, DE. Going to Teterboro, New Jersey, US (TEB, Teterboro Airport) arriving in ~7h27m. https://t.co/xHVroHBK9D"
2539,2022-04-08 18:07:11+00:00,CelebJets,"Taylor Swift's F900 1,143 mile (993 NM) flight from SUS to SLC
 ~ 892 gallons (3,378 liters). 
~ 5,980 pds (2,713 kg) of jet fuel used. 
~ $5,425 cost of fuel. 
~ 9 tons of CO2 emissions."
2540,2022-04-08 18:07:09+00:00,CelebJets,"Taylor Swift's F900 Landed in Salt Lake City, Utah, US. Apx. flt. time 2 Hours : 34 Mins. https://t.co/v0kDEn36IH"
2541,2022-04-08 18:00:12+00:00,CelebJets,"Harrison Ford's Jet 1,238 mile (1,075 NM) flight from AUS to HHR
 ~ 730 gallons (2,762 liters). 
~ 4,890 pds (2,218 kg) of jet fuel used. 
~ $4,436 cost of fuel. 
~ 8 tons of CO2 emissions."
2542,2022-04-08 18:00:11+00:00,CelebJets,"Harrison Ford's Jet Landed in Hawthorne, California, US. Apx. flt. time 2 Hours : 57 Mins. https://t.co/TgYwIijEpr"
2543,2022-04-08 17:43:03+00:00,CelebJets,"Dan Bilzerian's Jet 1,038 mile (902 NM) flight from LAS to AFW
 ~ 973 gallons (3,685 liters). 
~ 6,524 pds (2,959 kg) of jet fuel used. 
~ $5,918 cost of fuel. 
~ 10 tons of CO2 emissions."
2544,2022-04-08 17:43:01+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Fort Worth, Texas, US. Apx. flt. time 2 Hours : 1 Min. https://t.co/kV6pKTXFTM"
2545,2022-04-08 16:21:03+00:00,CelebJets,"Mark Wahlberg's Jet 2,138 mile (1,858 NM) flight from TEB to PHX
 ~ 2,099 gallons (7,944 liters). 
~ 14,065 pds (6,380 kg) of jet fuel used. 
~ $12,759 cost of fuel. 
~ 22 tons of CO2 emissions."
2546,2022-04-08 16:21:02+00:00,CelebJets,"Mark Wahlberg's Jet Landed in Phoenix, Arizona, US. Apx. flt. time 4 Hours : 11 Mins. https://t.co/WbPPFxYjcC"
2547,2022-04-08 15:41:07+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Las Vegas, Nevada, US. Going to Fort Worth, Texas, US (AFW, Fort Worth Alliance Airport) arriving in ~2h06m. https://t.co/QwSs3rgAGY"
2548,2022-04-08 15:32:53+00:00,CelebJets,"Taylor Swift's F900 Took off near St Louis, Missouri, US. https://t.co/IsYlRADJfl"
2549,2022-04-08 15:13:11+00:00,CelebJets,"Taylor Swift's F900 280 mile (243 NM) flight from BNA to SUS
 ~ 291 gallons (1,103 liters). 
~ 1,953 pds (886 kg) of jet fuel used. 
~ $1,772 cost of fuel. 
~ 3 tons of CO2 emissions."
2550,2022-04-08 15:13:10+00:00,CelebJets,"Taylor Swift's F900 Landed near St Louis, Missouri, US. Apx. flt. time 50 Mins. https://t.co/b1dylQT5tx"
2551,2022-04-08 15:02:55+00:00,CelebJets,"Harrison Ford's Jet Took off from Austin, Texas, US. https://t.co/HZWPDT1Zo1"
2552,2022-04-08 14:17:44+00:00,CelebJets,"Taylor Swift's F900 Took off from Nashville, Tennessee, US. Going to St Louis, Missouri, US (SUS, Spirit of St Louis Airport) arriving in ~46m. https://t.co/nY6xXYwWLT"
2553,2022-04-08 12:09:14+00:00,CelebJets,"Mark Wahlberg's Jet Took off from Teterboro, New Jersey, US. Going to Phoenix, Arizona, US (PHX, Phoenix Sky Harbor International Airport) arriving in ~4h06m. https://t.co/7lLlsMEvFb"
2554,2022-04-08 05:45:23+00:00,CelebJets,"A-Rod's Jet 1,009 mile (877 NM) flight from MSP to TEB
 ~ 1,016 gallons (3,848 liters). 
~ 6,812 pds (3,090 kg) of jet fuel used. 
~ $6,190 cost of fuel. 
~ 11 tons of CO2 emissions."
2555,2022-04-08 05:45:22+00:00,CelebJets,"A-Rod's Jet Landed in Teterboro, New Jersey, US. Apx. flt. time 2 Hours : 7 Mins. https://t.co/4k8fAG3D2i"
2556,2022-04-08 05:36:39+00:00,CelebJets,"Magic Johnson's Jet 348 mile (302 NM) flight from APC to VNY
 ~ 500 gallons (1,891 liters). 
~ 3,348 pds (1,519 kg) of jet fuel used. 
~ $3,043 cost of fuel. 
~ 5 tons of CO2 emissions."
2557,2022-04-08 05:36:38+00:00,CelebJets,"Magic Johnson's Jet Landed in Van Nuys, California, US. Apx. flt. time 52 Mins. https://t.co/8hwsCNs6Al"
2558,2022-04-08 04:43:52+00:00,CelebJets,"Magic Johnson's Jet Took off from Napa, California, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~50m. https://t.co/AenOGQSKSn"
2559,2022-04-08 03:38:03+00:00,CelebJets,"A-Rod's Jet Took off from Minneapolis, Minnesota, US. Going to Teterboro, New Jersey, US (TEB, Teterboro Airport) arriving in ~2h05m. https://t.co/d9wQuVtOgV"
2560,2022-04-08 02:09:10+00:00,CelebJets,"Magic Johnson's Jet 2,584 mile (2,246 NM) flight from MIA to APC
 ~ 3,417 gallons (12,933 liters). 
~ 22,898 pds (10,386 kg) of jet fuel used. 
~ $20,807 cost of fuel. 
~ 36 tons of CO2 emissions."
2561,2022-04-08 02:09:08+00:00,CelebJets,"Magic Johnson's Jet Landed in Napa, California, US. Apx. flt. time 6 Hours. https://t.co/3eWnmsWqdZ"
2562,2022-04-07 23:09:47+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Landed in Houston, Texas, US. Apx. flt. time 2 Hours : 52 Mins. https://t.co/X7KamtsMPV"
2563,2022-04-07 21:33:28+00:00,CelebJets,"Blake Shelton's Jet 1,252 mile (1,088 NM) flight from  to VNY
 ~ 1,424 gallons (5,392 liters). 
~ 9,547 pds (4,330 kg) of jet fuel used. 
~ $8,675 cost of fuel. 
~ 15 tons of CO2 emissions."
2564,2022-04-07 21:33:27+00:00,CelebJets,"Blake Shelton's Jet Landed in Van Nuys, California, US. Apx. flt. time 2 Hours : 58 Mins. https://t.co/5wzL6EzPSE"
2565,2022-04-07 20:17:13+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Took off from Van Nuys, California, US. Going to Houston, Texas, US (IAH, George Bush Intercontinental Houston Airport) arriving in ~2h44m. https://t.co/JnsrWMJuVt"
2566,2022-04-07 20:08:13+00:00,CelebJets,"Magic Johnson's Jet Took off from Miami, Florida, US. https://t.co/ZdWI9B71J6"
2567,2022-04-07 19:02:32+00:00,CelebJets,"Drake's Jet Landed near Shellman Bluff, Georgia, US. https://t.co/MUIHfHHOZS"
2568,2022-04-07 18:37:44+00:00,CelebJets,"Drake's Jet 354 mile (307 NM) flight from RDU to BQK
 ~ 1,791 gallons (6,778 liters). 
~ 12,001 pds (5,443 kg) of jet fuel used. 
~ $10,905 cost of fuel. 
~ 19 tons of CO2 emissions."
2569,2022-04-07 18:37:43+00:00,CelebJets,"Drake's Jet Landed near Brunswick, Georgia, US. Apx. flt. time 1 Hour : 2 Mins. https://t.co/aIGXAtba6F"
2570,2022-04-07 18:35:03+00:00,CelebJets,"Blake Shelton's Jet Took off near Pottsboro, Texas, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~2h46m. https://t.co/sac9EYePxo"
2571,2022-04-07 18:18:31+00:00,CelebJets,"Harrison Ford's Jet 182 mile (158 NM) flight from FTW to AUS
 ~ 150 gallons (568 liters). 
~ 1,005 pds (456 kg) of jet fuel used. 
~ $914 cost of fuel. 
~ 2 tons of CO2 emissions."
2572,2022-04-07 18:18:30+00:00,CelebJets,"Harrison Ford's Jet Landed in Austin, Texas, US. Apx. flt. time 36 Mins. https://t.co/4z65LmAwJd"
2573,2022-04-07 17:42:05+00:00,CelebJets,"Harrison Ford's Jet Took off from Fort Worth, Texas, US. https://t.co/G5bXXrWHkS"
2574,2022-04-07 17:30:14+00:00,CelebJets,"Drake's Jet Took off from Raleigh/Durham, North Carolina, US. https://t.co/jtaJQNd4IN"
2575,2022-04-07 15:54:37+00:00,CelebJets,"Drake's Jet 507 mile (441 NM) flight from YHM to RDU
 ~ 2,376 gallons (8,996 liters). 
~ 15,927 pds (7,224 kg) of jet fuel used. 
~ $14,472 cost of fuel. 
~ 25 tons of CO2 emissions."
2576,2022-04-07 15:54:36+00:00,CelebJets,"Drake's Jet Landed in Raleigh/Durham, North Carolina, US. Apx. flt. time 1 Hour : 22 Mins. https://t.co/SeYUiisuwD"
2577,2022-04-07 14:31:49+00:00,CelebJets,"Drake's Jet Took off from Hamilton, Ontario, CA. Going to Raleigh/Durham, North Carolina, US (RDU, Raleigh Durham International Airport) arriving in ~1h14m. https://t.co/aQ39ZEKRVk"
2578,2022-04-07 00:30:28+00:00,CelebJets,"Mark Wahlberg's Jet 92 mile (80 NM) flight from PHL to TEB
 ~ 203 gallons (767 liters). 
~ 1,357 pds (616 kg) of jet fuel used. 
~ $1,223 cost of fuel. 
~ 2 tons of CO2 emissions."
2579,2022-04-07 00:30:27+00:00,CelebJets,"Mark Wahlberg's Jet Landed in Teterboro, New Jersey, US. Apx. flt. time 24 Mins. https://t.co/ChgC6dqC35"
2580,2022-04-07 00:06:10+00:00,CelebJets,"Mark Wahlberg's Jet Took off from Philadelphia, Pennsylvania, US. Going to Teterboro, New Jersey, US (TEB, Teterboro Airport) arriving in ~16m. https://t.co/tia490eZab"
2581,2022-04-06 21:55:35+00:00,CelebJets,"Magic Johnson's Jet Landed in Miami, Florida, US. https://t.co/UxPQkIUS8o"
2582,2022-04-06 21:26:56+00:00,CelebJets,"Harrison Ford's Jet Landed in Fort Worth, Texas, US. https://t.co/0Z3CZLDb6q"
2583,2022-04-06 19:16:04+00:00,CelebJets,"Magic Johnson's Jet Took off from Teterboro, New Jersey, US. Going to Miami, Florida, US (MIA, Miami International Airport) arriving in ~2h31m. https://t.co/kyZ7ZanWt4"
2584,2022-04-06 18:54:14+00:00,CelebJets,"Harrison Ford's Jet Took off from Hawthorne, California, US. Going to Los Angeles, California, US (LAX, Los Angeles International Airport) arriving in ~4m. https://t.co/SwTWf4zkny"
2585,2022-04-06 06:29:00+00:00,CelebJets,"Puma/Jay-Z's Jet 3,976 mile (3,455 NM) flight from TEB to NUE
 ~ 3,243 gallons (12,276 liters). 
~ 21,734 pds (9,858 kg) of jet fuel used. 
~ $19,457 cost of fuel. 
~ 34 tons of CO2 emissions."
2586,2022-04-06 06:28:59+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in Nuremberg, Bavaria, DE. Apx. flt. time 7 Hours : 15 Mins. https://t.co/H0swOPUseS"
2587,2022-04-06 04:36:39+00:00,CelebJets,"Drake's Jet 1,245 mile (1,082 NM) flight from IAH to YHM
 ~ 4,109 gallons (15,556 liters). 
~ 27,541 pds (12,492 kg) of jet fuel used. 
~ $24,656 cost of fuel. 
~ 43 tons of CO2 emissions."
2588,2022-04-06 04:36:37+00:00,CelebJets,"Drake's Jet Landed in Hamilton, Ontario, CA. Apx. flt. time 2 Hours : 23 Mins. https://t.co/Aqj8BqjYjb"
2589,2022-04-06 02:13:26+00:00,CelebJets,"Drake's Jet Took off near Houston, Texas, US. Going to Hamilton, Ontario, CA (YHM, John C. Munro Hamilton International Airport) arriving in ~1h48m. https://t.co/Ss3UQh82xq"
2590,2022-04-06 01:19:24+00:00,CelebJets,"Mark Wahlberg's Jet 280 mile (243 NM) flight from BOS to PHL
 ~ 503 gallons (1,904 liters). 
~ 3,370 pds (1,529 kg) of jet fuel used. 
~ $3,017 cost of fuel. 
~ 5 tons of CO2 emissions."
2591,2022-04-06 01:19:22+00:00,CelebJets,"Mark Wahlberg's Jet Landed in Philadelphia, Pennsylvania, US. Apx. flt. time 1 Hour. https://t.co/4IhDMrckLE"
2592,2022-04-06 00:19:00+00:00,CelebJets,"Mark Wahlberg's Jet Took off from Boston, Massachusetts, US. Going to Philadelphia, Pennsylvania, US (PHL, Philadelphia International Airport) arriving in ~57m. https://t.co/2woIO8qhP0"
2593,2022-04-05 23:13:41+00:00,CelebJets,"Puma/Jay-Z's Jet Took off from Teterboro, New Jersey, US. Going to Nuremberg, Bavaria, DE (NUE, Nuremberg Airport) arriving in ~7h02m. https://t.co/miaK1vuxeQ"
2594,2022-04-05 17:35:47+00:00,CelebJets,"Jack Nicklaus's Jet  ~ 578 gallons (2,188 liters). 
~ 3,874 pds (1,757 kg) of jet fuel used. 
~ $3,469 cost of fuel. 
~ 6 tons of CO2 emissions."
2595,2022-04-05 17:35:45+00:00,CelebJets,"Jack Nicklaus's Jet Landed near Augusta, Georgia, US. Apx. flt. time 1 Hour : 17 Mins. https://t.co/D5gmbDRjLw"
2596,2022-04-05 16:12:59+00:00,CelebJets,"Jack Nicklaus's Jet Took off near West Palm Beach, Florida, US. https://t.co/aiW0Q6YTtQ"
2597,2022-04-05 06:19:02+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Las Vegas, Nevada, US. https://t.co/SrvoXxgOjf"
2598,2022-04-05 04:29:59+00:00,CelebJets,"Mark Wahlberg's Jet 2,023 mile (1,758 NM) flight from HLN to BOS
 ~ 1,795 gallons (6,796 liters). 
~ 12,033 pds (5,458 kg) of jet fuel used. 
~ $10,700 cost of fuel. 
~ 19 tons of CO2 emissions."
2599,2022-04-05 04:29:57+00:00,CelebJets,"Mark Wahlberg's Jet Landed in Boston, Massachusetts, US. Apx. flt. time 3 Hours : 35 Mins. https://t.co/C5wfJfLaCT"
2600,2022-04-05 00:54:30+00:00,CelebJets,"Mark Wahlberg's Jet Took off near Helena, Montana, US. Going to Boston, Massachusetts, US (BOS, Logan International Airport) arriving in ~3h32m. https://t.co/cVnvlnk3Ta"
2601,2022-04-05 00:48:16+00:00,CelebJets,"Dan Bilzerian's Jet Took off near Lihue, Hawaii, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~5h25m. https://t.co/RaJ8t6qKAJ"
2602,2022-04-05 00:17:55+00:00,CelebJets,"A-Rod's Jet 1,009 mile (877 NM) flight from TEB to MSP
 ~ 1,127 gallons (4,266 liters). 
~ 7,554 pds (3,426 kg) of jet fuel used. 
~ $6,717 cost of fuel. 
~ 12 tons of CO2 emissions."
2603,2022-04-05 00:17:53+00:00,CelebJets,"A-Rod's Jet Landed in Minneapolis, Minnesota, US. Apx. flt. time 2 Hours : 21 Mins. https://t.co/ID2bcCFIRs"
2604,2022-04-04 22:58:17+00:00,CelebJets,"Taylor Swift's F900 612 mile (532 NM) flight from TPA to BNA
 ~ 513 gallons (1,943 liters). 
~ 3,440 pds (1,561 kg) of jet fuel used. 
~ $3,060 cost of fuel. 
~ 5 tons of CO2 emissions."
2605,2022-04-04 22:58:16+00:00,CelebJets,"Taylor Swift's F900 Landed in Nashville, Tennessee, US. Apx. flt. time 1 Hour : 28 Mins. https://t.co/r9Mq30SrEc"
2606,2022-04-04 21:56:43+00:00,CelebJets,"A-Rod's Jet Took off from Teterboro, New Jersey, US. https://t.co/prZvzCOHp2"
2607,2022-04-04 21:29:33+00:00,CelebJets,"Taylor Swift's F900 Took off from Tampa, Florida, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~1h22m. https://t.co/YVMneGRRmt"
2608,2022-04-04 18:24:11+00:00,CelebJets,"Jim Carrey's Jet 1,251 mile (1,087 NM) flight from BOS to OPF
 ~ 1,330 gallons (5,034 liters). 
~ 8,913 pds (4,043 kg) of jet fuel used. 
~ $7,926 cost of fuel. 
~ 14 tons of CO2 emissions."
2609,2022-04-04 18:24:10+00:00,CelebJets,"Jim Carrey's Jet Landed near Miami, Florida, US. Apx. flt. time 2 Hours : 58 Mins. https://t.co/L8VAtULhIF"
2610,2022-04-04 16:54:08+00:00,CelebJets,"Mark Wahlberg's Jet 921 mile (800 NM) flight from VNY to 
 ~ 972 gallons (3,678 liters). 
~ 6,512 pds (2,954 kg) of jet fuel used. 
~ $5,791 cost of fuel. 
~ 10 tons of CO2 emissions."
2611,2022-04-04 16:54:06+00:00,CelebJets,"Mark Wahlberg's Jet Landed near Helena, Montana, US. Apx. flt. time 1 Hour : 56 Mins. https://t.co/TxnYIEL38S"
